relationship_id,country_code,currency_code,headline_target_type,headline_indicator_key,candidate_indicator_id,candidate_indicator_key,candidate_indicator_name,candidate_macro_theme,lag_months,observation_pairs,correlation,abs_correlation,rejection_reason,processed_at
2264,JP,JPY,CPI,cpi_headline_mom,267,eco_watchers_outlook,Eco Watchers Survey Outlook,Growth,0,73,-0.071877,0.071877,low_correlation,2026-04-25T22:25:54.019571+00:00
2265,JP,JPY,CPI,cpi_headline_mom,267,eco_watchers_outlook,Eco Watchers Survey Outlook,Growth,6,69,-0.066620,0.066620,low_correlation,2026-04-25T22:25:54.019571+00:00
2266,JP,JPY,CPI,cpi_headline_mom,267,eco_watchers_outlook,Eco Watchers Survey Outlook,Growth,3,71,-0.047815,0.047815,low_correlation,2026-04-25T22:25:54.019571+00:00
2267,JP,JPY,CPI,cpi_headline_mom,267,eco_watchers_outlook,Eco Watchers Survey Outlook,Growth,5,69,0.038770,0.038770,low_correlation,2026-04-25T22:25:54.019571+00:00
2268,JP,JPY,CPI,cpi_headline_mom,267,eco_watchers_outlook,Eco Watchers Survey Outlook,Growth,4,71,0.007586,0.007586,low_correlation,2026-04-25T22:25:54.019571+00:00
2269,JP,JPY,CPI,cpi_headline_mom,268,reuters_tankan_index,Reuters Tankan Index,Growth,2,70,-0.150988,0.150988,low_correlation,2026-04-25T22:25:54.019571+00:00
2270,JP,JPY,CPI,cpi_headline_mom,268,reuters_tankan_index,Reuters Tankan Index,Growth,1,71,0.115238,0.115238,low_correlation,2026-04-25T22:25:54.019571+00:00
2271,JP,JPY,CPI,cpi_headline_mom,268,reuters_tankan_index,Reuters Tankan Index,Growth,0,71,-0.099366,0.099366,low_correlation,2026-04-25T22:25:54.019571+00:00
2272,JP,JPY,CPI,cpi_headline_mom,268,reuters_tankan_index,Reuters Tankan Index,Growth,3,70,-0.082582,0.082582,low_correlation,2026-04-25T22:25:54.019571+00:00
2273,JP,JPY,CPI,cpi_headline_mom,268,reuters_tankan_index,Reuters Tankan Index,Growth,6,67,0.041166,0.041166,low_correlation,2026-04-25T22:25:54.019571+00:00
2274,JP,JPY,CPI,cpi_headline_mom,268,reuters_tankan_index,Reuters Tankan Index,Growth,4,69,-0.009328,0.009328,low_correlation,2026-04-25T22:25:54.019571+00:00
2275,JP,JPY,CPI,cpi_headline_mom,268,reuters_tankan_index,Reuters Tankan Index,Growth,5,68,0.005886,0.005886,low_correlation,2026-04-25T22:25:54.019571+00:00
2276,JP,JPY,CPI,cpi_headline_mom,269,tankan_large_manufacturers_index,Tankan Large Manufacturers Index,Growth,6,21,-0.576012,0.576012,low_sample,2026-04-25T22:25:54.019571+00:00
2277,JP,JPY,CPI,cpi_headline_mom,269,tankan_large_manufacturers_index,Tankan Large Manufacturers Index,Growth,3,22,-0.503307,0.503307,low_sample,2026-04-25T22:25:54.019571+00:00
2278,JP,JPY,CPI,cpi_headline_mom,269,tankan_large_manufacturers_index,Tankan Large Manufacturers Index,Growth,5,23,0.054533,0.054533,low_sample_and_low_correlation,2026-04-25T22:25:54.019571+00:00
2279,JP,JPY,CPI,cpi_headline_mom,269,tankan_large_manufacturers_index,Tankan Large Manufacturers Index,Growth,2,24,-0.046210,0.046210,low_correlation,2026-04-25T22:25:54.019571+00:00
2280,JP,JPY,CPI,cpi_headline_mom,269,tankan_large_manufacturers_index,Tankan Large Manufacturers Index,Growth,4,21,0.041957,0.041957,low_sample_and_low_correlation,2026-04-25T22:25:54.019571+00:00
2281,JP,JPY,CPI,cpi_headline_mom,270,tankan_large_all_industry_capex,Tankan Large All Industry Capex,Growth,5,23,0.220028,0.220028,low_sample_and_low_correlation,2026-04-25T22:25:54.019571+00:00
2282,JP,JPY,CPI,cpi_headline_mom,270,tankan_large_all_industry_capex,Tankan Large All Industry Capex,Growth,3,22,-0.178742,0.178742,low_sample_and_low_correlation,2026-04-25T22:25:54.019571+00:00
2283,JP,JPY,CPI,cpi_headline_mom,270,tankan_large_all_industry_capex,Tankan Large All Industry Capex,Growth,2,24,0.172833,0.172833,low_correlation,2026-04-25T22:25:54.019571+00:00
2284,JP,JPY,CPI,cpi_headline_mom,270,tankan_large_all_industry_capex,Tankan Large All Industry Capex,Growth,4,21,-0.070439,0.070439,low_sample_and_low_correlation,2026-04-25T22:25:54.019571+00:00
2285,JP,JPY,CPI,cpi_headline_mom,270,tankan_large_all_industry_capex,Tankan Large All Industry Capex,Growth,6,21,0.029129,0.029129,low_sample_and_low_correlation,2026-04-25T22:25:54.019571+00:00
2286,JP,JPY,CPI,cpi_headline_mom,271,tankan_large_manufacturing_outlook,Tankan Large Manufacturing Outlook,Growth,3,22,-0.540364,0.540364,low_sample,2026-04-25T22:25:54.019571+00:00
2287,JP,JPY,CPI,cpi_headline_mom,271,tankan_large_manufacturing_outlook,Tankan Large Manufacturing Outlook,Growth,2,24,-0.274195,0.274195,low_correlation,2026-04-25T22:25:54.019571+00:00
2288,JP,JPY,CPI,cpi_headline_mom,271,tankan_large_manufacturing_outlook,Tankan Large Manufacturing Outlook,Growth,5,23,0.248760,0.248760,low_sample_and_low_correlation,2026-04-25T22:25:54.019571+00:00
2289,JP,JPY,CPI,cpi_headline_mom,271,tankan_large_manufacturing_outlook,Tankan Large Manufacturing Outlook,Growth,6,21,-0.234567,0.234567,low_sample_and_low_correlation,2026-04-25T22:25:54.019571+00:00
2290,JP,JPY,CPI,cpi_headline_mom,271,tankan_large_manufacturing_outlook,Tankan Large Manufacturing Outlook,Growth,4,21,0.100709,0.100709,low_sample_and_low_correlation,2026-04-25T22:25:54.019571+00:00
2291,JP,JPY,CPI,cpi_headline_mom,272,tankan_large_non_manufacturing_index,Tankan Large Non-Manufacturing Index,Growth,6,21,0.448110,0.448110,low_sample,2026-04-25T22:25:54.019571+00:00
2292,JP,JPY,CPI,cpi_headline_mom,272,tankan_large_non_manufacturing_index,Tankan Large Non-Manufacturing Index,Growth,3,22,0.437568,0.437568,low_sample,2026-04-25T22:25:54.019571+00:00
2293,JP,JPY,CPI,cpi_headline_mom,272,tankan_large_non_manufacturing_index,Tankan Large Non-Manufacturing Index,Growth,4,21,0.312023,0.312023,low_sample_and_low_correlation,2026-04-25T22:25:54.019571+00:00
2294,JP,JPY,CPI,cpi_headline_mom,272,tankan_large_non_manufacturing_index,Tankan Large Non-Manufacturing Index,Growth,5,23,0.268542,0.268542,low_sample_and_low_correlation,2026-04-25T22:25:54.019571+00:00
2295,JP,JPY,CPI,cpi_headline_mom,273,tankan_non_manufacturing_outlook,Tankan Non-Manufacturing Outlook,Growth,3,22,0.397245,0.397245,low_sample_and_low_correlation,2026-04-25T22:25:54.019571+00:00
2296,JP,JPY,CPI,cpi_headline_mom,273,tankan_non_manufacturing_outlook,Tankan Non-Manufacturing Outlook,Growth,4,21,0.368452,0.368452,low_sample_and_low_correlation,2026-04-25T22:25:54.019571+00:00
2297,JP,JPY,CPI,cpi_headline_mom,273,tankan_non_manufacturing_outlook,Tankan Non-Manufacturing Outlook,Growth,2,24,0.357670,0.357670,low_correlation,2026-04-25T22:25:54.019571+00:00
2298,JP,JPY,CPI,cpi_headline_mom,273,tankan_non_manufacturing_outlook,Tankan Non-Manufacturing Outlook,Growth,6,21,0.277154,0.277154,low_sample_and_low_correlation,2026-04-25T22:25:54.019571+00:00
2299,JP,JPY,CPI,cpi_headline_mom,273,tankan_non_manufacturing_outlook,Tankan Non-Manufacturing Outlook,Growth,5,23,0.255200,0.255200,low_sample_and_low_correlation,2026-04-25T22:25:54.019571+00:00
2300,JP,JPY,CPI,cpi_headline_mom,274,tankan_small_manufacturers_index,Tankan Small Manufacturers Index,Growth,3,21,-0.580754,0.580754,low_sample,2026-04-25T22:25:54.019571+00:00
2301,JP,JPY,CPI,cpi_headline_mom,274,tankan_small_manufacturers_index,Tankan Small Manufacturers Index,Growth,5,22,0.374157,0.374157,low_sample_and_low_correlation,2026-04-25T22:25:54.019571+00:00
2302,JP,JPY,CPI,cpi_headline_mom,274,tankan_small_manufacturers_index,Tankan Small Manufacturers Index,Growth,6,20,-0.332493,0.332493,low_sample_and_low_correlation,2026-04-25T22:25:54.019571+00:00
2303,JP,JPY,CPI,cpi_headline_mom,274,tankan_small_manufacturers_index,Tankan Small Manufacturers Index,Growth,4,20,-0.230395,0.230395,low_sample_and_low_correlation,2026-04-25T22:25:54.019571+00:00
2304,JP,JPY,CPI,cpi_headline_mom,274,tankan_small_manufacturers_index,Tankan Small Manufacturers Index,Growth,2,23,-0.218669,0.218669,low_sample_and_low_correlation,2026-04-25T22:25:54.019571+00:00
2305,JP,JPY,GDP,gdp_qoq,105,tertiary_industry_index_mom,Tertiary Industry Index (MoM),Growth,0,45,0.514451,0.514451,not_best_lag,2026-04-25T22:25:54.019571+00:00
2306,JP,JPY,GDP,gdp_qoq,105,tertiary_industry_index_mom,Tertiary Industry Index (MoM),Growth,5,39,-0.319557,0.319557,low_correlation,2026-04-25T22:25:54.019571+00:00
2307,JP,JPY,GDP,gdp_qoq,105,tertiary_industry_index_mom,Tertiary Industry Index (MoM),Growth,3,43,-0.255401,0.255401,low_correlation,2026-04-25T22:25:54.019571+00:00
2308,JP,JPY,GDP,gdp_qoq,105,tertiary_industry_index_mom,Tertiary Industry Index (MoM),Growth,2,41,0.250992,0.250992,low_correlation,2026-04-25T22:25:54.019571+00:00
2309,JP,JPY,GDP,gdp_qoq,105,tertiary_industry_index_mom,Tertiary Industry Index (MoM),Growth,4,41,-0.200378,0.200378,low_correlation,2026-04-25T22:25:54.019571+00:00
2310,JP,JPY,GDP,gdp_qoq,105,tertiary_industry_index_mom,Tertiary Industry Index (MoM),Growth,6,41,-0.180992,0.180992,low_correlation,2026-04-25T22:25:54.019571+00:00
2311,JP,JPY,GDP,gdp_qoq,107,balance_of_trade,Balance of Trade,Growth,6,39,0.266205,0.266205,low_correlation,2026-04-25T22:25:54.019571+00:00
2312,JP,JPY,GDP,gdp_qoq,107,balance_of_trade,Balance of Trade,Growth,2,43,-0.257853,0.257853,low_correlation,2026-04-25T22:25:54.019571+00:00
2313,JP,JPY,GDP,gdp_qoq,107,balance_of_trade,Balance of Trade,Growth,4,41,-0.238820,0.238820,low_correlation,2026-04-25T22:25:54.019571+00:00
2314,JP,JPY,GDP,gdp_qoq,107,balance_of_trade,Balance of Trade,Growth,0,43,0.224874,0.224874,low_correlation,2026-04-25T22:25:54.019571+00:00
2315,JP,JPY,GDP,gdp_qoq,107,balance_of_trade,Balance of Trade,Growth,3,41,-0.161442,0.161442,low_correlation,2026-04-25T22:25:54.019571+00:00
2316,JP,JPY,GDP,gdp_qoq,107,balance_of_trade,Balance of Trade,Growth,5,41,0.149873,0.149873,low_correlation,2026-04-25T22:25:54.019571+00:00
2317,JP,JPY,GDP,gdp_qoq,107,balance_of_trade,Balance of Trade,Growth,1,43,0.106919,0.106919,low_correlation,2026-04-25T22:25:54.019571+00:00
2318,JP,JPY,GDP,gdp_qoq,108,exports_yoy,Exports (YoY),Growth,4,41,-0.418324,0.418324,not_best_lag,2026-04-25T22:25:54.019571+00:00
2319,JP,JPY,GDP,gdp_qoq,108,exports_yoy,Exports (YoY),Growth,0,43,0.326049,0.326049,low_correlation,2026-04-25T22:25:54.019571+00:00
2320,JP,JPY,GDP,gdp_qoq,108,exports_yoy,Exports (YoY),Growth,2,43,-0.316323,0.316323,low_correlation,2026-04-25T22:25:54.019571+00:00
2321,JP,JPY,GDP,gdp_qoq,108,exports_yoy,Exports (YoY),Growth,1,43,0.161581,0.161581,low_correlation,2026-04-25T22:25:54.019571+00:00
2322,JP,JPY,GDP,gdp_qoq,108,exports_yoy,Exports (YoY),Growth,6,39,-0.105928,0.105928,low_correlation,2026-04-25T22:25:54.019571+00:00
2323,JP,JPY,GDP,gdp_qoq,108,exports_yoy,Exports (YoY),Growth,5,41,0.058318,0.058318,low_correlation,2026-04-25T22:25:54.019571+00:00
2324,JP,JPY,GDP,gdp_qoq,109,imports_yoy,Imports (YoY),Growth,2,43,0.334600,0.334600,low_correlation,2026-04-25T22:25:54.019571+00:00
2325,JP,JPY,GDP,gdp_qoq,109,imports_yoy,Imports (YoY),Growth,1,43,-0.184341,0.184341,low_correlation,2026-04-25T22:25:54.019571+00:00
2326,JP,JPY,GDP,gdp_qoq,109,imports_yoy,Imports (YoY),Growth,6,39,0.096442,0.096442,low_correlation,2026-04-25T22:25:54.019571+00:00
2327,JP,JPY,GDP,gdp_qoq,109,imports_yoy,Imports (YoY),Growth,0,43,-0.080400,0.080400,low_correlation,2026-04-25T22:25:54.019571+00:00
2328,JP,JPY,GDP,gdp_qoq,109,imports_yoy,Imports (YoY),Growth,4,41,0.064674,0.064674,low_correlation,2026-04-25T22:25:54.019571+00:00
2329,JP,JPY,GDP,gdp_qoq,109,imports_yoy,Imports (YoY),Growth,3,41,-0.058194,0.058194,low_correlation,2026-04-25T22:25:54.019571+00:00
2330,JP,JPY,GDP,gdp_qoq,110,manufacturing_pmi,S&P Global Manufacturing PMI,Growth,0,88,0.390332,0.390332,low_correlation,2026-04-25T22:25:54.019571+00:00
2331,JP,JPY,GDP,gdp_qoq,110,manufacturing_pmi,S&P Global Manufacturing PMI,Growth,4,81,-0.345658,0.345658,low_correlation,2026-04-25T22:25:54.019571+00:00
2332,JP,JPY,GDP,gdp_qoq,110,manufacturing_pmi,S&P Global Manufacturing PMI,Growth,1,84,0.245933,0.245933,low_correlation,2026-04-25T22:25:54.019571+00:00
2333,JP,JPY,GDP,gdp_qoq,110,manufacturing_pmi,S&P Global Manufacturing PMI,Growth,6,79,-0.179376,0.179376,low_correlation,2026-04-25T22:25:54.019571+00:00
2334,JP,JPY,GDP,gdp_qoq,110,manufacturing_pmi,S&P Global Manufacturing PMI,Growth,3,84,-0.095443,0.095443,low_correlation,2026-04-25T22:25:54.019571+00:00
2335,JP,JPY,GDP,gdp_qoq,110,manufacturing_pmi,S&P Global Manufacturing PMI,Growth,2,77,-0.070435,0.070435,low_correlation,2026-04-25T22:25:54.019571+00:00
2336,JP,JPY,GDP,gdp_qoq,110,manufacturing_pmi,S&P Global Manufacturing PMI,Growth,5,73,-0.058027,0.058027,low_correlation,2026-04-25T22:25:54.019571+00:00
2337,JP,JPY,GDP,gdp_qoq,111,services_pmi,S&P Global Services PMI,Growth,5,80,-0.338907,0.338907,low_correlation,2026-04-25T22:25:54.019571+00:00
2338,JP,JPY,GDP,gdp_qoq,111,services_pmi,S&P Global Services PMI,Growth,4,82,-0.291918,0.291918,low_correlation,2026-04-25T22:25:54.019571+00:00
2339,JP,JPY,GDP,gdp_qoq,111,services_pmi,S&P Global Services PMI,Growth,0,90,0.235061,0.235061,low_correlation,2026-04-25T22:25:54.019571+00:00
2340,JP,JPY,GDP,gdp_qoq,111,services_pmi,S&P Global Services PMI,Growth,2,85,0.169097,0.169097,low_correlation,2026-04-25T22:25:54.019571+00:00
2341,JP,JPY,GDP,gdp_qoq,111,services_pmi,S&P Global Services PMI,Growth,3,85,-0.082489,0.082489,low_correlation,2026-04-25T22:25:54.019571+00:00
2342,JP,JPY,GDP,gdp_qoq,111,services_pmi,S&P Global Services PMI,Growth,6,82,-0.034261,0.034261,low_correlation,2026-04-25T22:25:54.019571+00:00
2343,JP,JPY,GDP,gdp_qoq,112,composite_pmi,S&P Global Composite PMI,Growth,5,80,-0.361801,0.361801,low_correlation,2026-04-25T22:25:54.019571+00:00
2344,JP,JPY,GDP,gdp_qoq,112,composite_pmi,S&P Global Composite PMI,Growth,4,82,-0.349133,0.349133,low_correlation,2026-04-25T22:25:54.019571+00:00
2345,JP,JPY,GDP,gdp_qoq,112,composite_pmi,S&P Global Composite PMI,Growth,0,84,0.331294,0.331294,low_correlation,2026-04-25T22:25:54.019571+00:00
2346,JP,JPY,GDP,gdp_qoq,112,composite_pmi,S&P Global Composite PMI,Growth,2,83,0.103842,0.103842,low_correlation,2026-04-25T22:25:54.019571+00:00
2347,JP,JPY,GDP,gdp_qoq,112,composite_pmi,S&P Global Composite PMI,Growth,3,83,-0.098348,0.098348,low_correlation,2026-04-25T22:25:54.019571+00:00
2348,JP,JPY,GDP,gdp_qoq,112,composite_pmi,S&P Global Composite PMI,Growth,6,80,-0.077221,0.077221,low_correlation,2026-04-25T22:25:54.019571+00:00
2349,JP,JPY,GDP,gdp_qoq,192,industrial_production_mom,Industrial Production (MoM),Growth,0,109,0.387878,0.387878,low_correlation,2026-04-25T22:25:54.019571+00:00
2350,JP,JPY,GDP,gdp_qoq,192,industrial_production_mom,Industrial Production (MoM),Growth,5,92,-0.245274,0.245274,low_correlation,2026-04-25T22:25:54.019571+00:00
2351,JP,JPY,GDP,gdp_qoq,192,industrial_production_mom,Industrial Production (MoM),Growth,3,101,-0.218587,0.218587,low_correlation,2026-04-25T22:25:54.019571+00:00
2352,JP,JPY,GDP,gdp_qoq,192,industrial_production_mom,Industrial Production (MoM),Growth,4,98,-0.215433,0.215433,low_correlation,2026-04-25T22:25:54.019571+00:00
2353,JP,JPY,GDP,gdp_qoq,192,industrial_production_mom,Industrial Production (MoM),Growth,2,101,0.181157,0.181157,low_correlation,2026-04-25T22:25:54.019571+00:00
2354,JP,JPY,GDP,gdp_qoq,192,industrial_production_mom,Industrial Production (MoM),Growth,6,92,-0.081081,0.081081,low_correlation,2026-04-25T22:25:54.019571+00:00
2355,JP,JPY,GDP,gdp_qoq,193,industrial_production_yoy,Industrial Production (YoY),Growth,3,86,-0.362090,0.362090,low_correlation,2026-04-25T22:25:54.019571+00:00
2356,JP,JPY,GDP,gdp_qoq,193,industrial_production_yoy,Industrial Production (YoY),Growth,4,82,-0.199107,0.199107,low_correlation,2026-04-25T22:25:54.019571+00:00
2357,JP,JPY,GDP,gdp_qoq,193,industrial_production_yoy,Industrial Production (YoY),Growth,5,82,-0.146588,0.146588,low_correlation,2026-04-25T22:25:54.019571+00:00
2358,JP,JPY,GDP,gdp_qoq,193,industrial_production_yoy,Industrial Production (YoY),Growth,1,86,0.089032,0.089032,low_correlation,2026-04-25T22:25:54.019571+00:00
2359,JP,JPY,GDP,gdp_qoq,193,industrial_production_yoy,Industrial Production (YoY),Growth,2,86,-0.043539,0.043539,low_correlation,2026-04-25T22:25:54.019571+00:00
2360,JP,JPY,GDP,gdp_qoq,193,industrial_production_yoy,Industrial Production (YoY),Growth,6,82,-0.006603,0.006603,low_correlation,2026-04-25T22:25:54.019571+00:00
2361,JP,JPY,GDP,gdp_qoq,194,leading_economic_index,Leading Economic Index,Growth,1,87,0.383006,0.383006,low_correlation,2026-04-25T22:25:54.019571+00:00
2362,JP,JPY,GDP,gdp_qoq,194,leading_economic_index,Leading Economic Index,Growth,6,82,-0.158208,0.158208,low_correlation,2026-04-25T22:25:54.019571+00:00
2363,JP,JPY,GDP,gdp_qoq,194,leading_economic_index,Leading Economic Index,Growth,0,90,0.117738,0.117738,low_correlation,2026-04-25T22:25:54.019571+00:00
2364,JP,JPY,GDP,gdp_qoq,194,leading_economic_index,Leading Economic Index,Growth,2,81,-0.102243,0.102243,low_correlation,2026-04-25T22:25:54.019571+00:00
2365,JP,JPY,GDP,gdp_qoq,194,leading_economic_index,Leading Economic Index,Growth,5,77,-0.057859,0.057859,low_correlation,2026-04-25T22:25:54.019571+00:00
2366,JP,JPY,GDP,gdp_qoq,194,leading_economic_index,Leading Economic Index,Growth,3,86,0.055151,0.055151,low_correlation,2026-04-25T22:25:54.019571+00:00
2367,JP,JPY,GDP,gdp_qoq,195,coincident_index,Coincident Index,Growth,1,90,0.387362,0.387362,low_correlation,2026-04-25T22:25:54.019571+00:00
2368,JP,JPY,GDP,gdp_qoq,195,coincident_index,Coincident Index,Growth,3,88,-0.237616,0.237616,low_correlation,2026-04-25T22:25:54.019571+00:00
2369,JP,JPY,GDP,gdp_qoq,195,coincident_index,Coincident Index,Growth,0,92,0.218404,0.218404,low_correlation,2026-04-25T22:25:54.019571+00:00
2370,JP,JPY,GDP,gdp_qoq,195,coincident_index,Coincident Index,Growth,2,86,-0.170069,0.170069,low_correlation,2026-04-25T22:25:54.019571+00:00
2371,JP,JPY,GDP,gdp_qoq,195,coincident_index,Coincident Index,Growth,4,86,-0.137274,0.137274,low_correlation,2026-04-25T22:25:54.019571+00:00
2372,JP,JPY,GDP,gdp_qoq,195,coincident_index,Coincident Index,Growth,5,82,-0.057870,0.057870,low_correlation,2026-04-25T22:25:54.019571+00:00
2373,JP,JPY,GDP,gdp_qoq,195,coincident_index,Coincident Index,Growth,6,84,-0.009017,0.009017,low_correlation,2026-04-25T22:25:54.019571+00:00
2374,JP,JPY,GDP,gdp_qoq,196,machine_tool_orders_yoy,Machine Tool Orders (YoY),Growth,3,41,-0.421114,0.421114,not_best_lag,2026-04-25T22:25:54.019571+00:00
2375,JP,JPY,GDP,gdp_qoq,196,machine_tool_orders_yoy,Machine Tool Orders (YoY),Growth,2,43,-0.352873,0.352873,low_correlation,2026-04-25T22:25:54.019571+00:00
2376,JP,JPY,GDP,gdp_qoq,196,machine_tool_orders_yoy,Machine Tool Orders (YoY),Growth,1,43,0.336415,0.336415,low_correlation,2026-04-25T22:25:54.019571+00:00
2377,JP,JPY,GDP,gdp_qoq,196,machine_tool_orders_yoy,Machine Tool Orders (YoY),Growth,6,39,-0.314267,0.314267,low_correlation,2026-04-25T22:25:54.019571+00:00
2378,JP,JPY,GDP,gdp_qoq,196,machine_tool_orders_yoy,Machine Tool Orders (YoY),Growth,4,41,-0.309574,0.309574,low_correlation,2026-04-25T22:25:54.019571+00:00
2379,JP,JPY,GDP,gdp_qoq,196,machine_tool_orders_yoy,Machine Tool Orders (YoY),Growth,5,41,0.116126,0.116126,low_correlation,2026-04-25T22:25:54.019571+00:00
2380,JP,JPY,GDP,gdp_qoq,197,foreign_bond_investment,Foreign Bond Investment,Growth,1,184,0.084998,0.084998,low_correlation,2026-04-25T22:25:54.019571+00:00
2381,JP,JPY,GDP,gdp_qoq,197,foreign_bond_investment,Foreign Bond Investment,Growth,4,176,0.045598,0.045598,low_correlation,2026-04-25T22:25:54.019571+00:00
2382,JP,JPY,GDP,gdp_qoq,197,foreign_bond_investment,Foreign Bond Investment,Growth,5,176,0.031343,0.031343,low_correlation,2026-04-25T22:25:54.019571+00:00
2383,JP,JPY,GDP,gdp_qoq,197,foreign_bond_investment,Foreign Bond Investment,Growth,2,186,-0.023670,0.023670,low_correlation,2026-04-25T22:25:54.019571+00:00
2384,JP,JPY,GDP,gdp_qoq,197,foreign_bond_investment,Foreign Bond Investment,Growth,0,195,-0.018188,0.018188,low_correlation,2026-04-25T22:25:54.019571+00:00
2385,JP,JPY,GDP,gdp_qoq,197,foreign_bond_investment,Foreign Bond Investment,Growth,3,187,-0.002571,0.002571,low_correlation,2026-04-25T22:25:54.019571+00:00
2386,JP,JPY,GDP,gdp_qoq,197,foreign_bond_investment,Foreign Bond Investment,Growth,6,179,-0.000948,0.000948,low_correlation,2026-04-25T22:25:54.019571+00:00
2387,JP,JPY,GDP,gdp_qoq,198,stock_investment_by_foreigners,Stock Investment by Foreigners,Growth,5,176,0.146636,0.146636,low_correlation,2026-04-25T22:25:54.019571+00:00
2388,JP,JPY,GDP,gdp_qoq,198,stock_investment_by_foreigners,Stock Investment by Foreigners,Growth,6,179,0.104643,0.104643,low_correlation,2026-04-25T22:25:54.019571+00:00
2389,JP,JPY,GDP,gdp_qoq,198,stock_investment_by_foreigners,Stock Investment by Foreigners,Growth,2,186,0.097529,0.097529,low_correlation,2026-04-25T22:25:54.019571+00:00
2390,JP,JPY,GDP,gdp_qoq,198,stock_investment_by_foreigners,Stock Investment by Foreigners,Growth,3,187,-0.057616,0.057616,low_correlation,2026-04-25T22:25:54.019571+00:00
2391,JP,JPY,GDP,gdp_qoq,198,stock_investment_by_foreigners,Stock Investment by Foreigners,Growth,1,184,0.043377,0.043377,low_correlation,2026-04-25T22:25:54.019571+00:00
