component_id,score_date,country_code,currency_code,theme,canonical_name,raw_signal,direction,weight,directional_signal,weighted_signal,notes,processed_at
42532,2024-02-14,US,USD,Labor,avg_hourly_earnings_yoy,-2.104939,1,2.0000,-2.104939,-4.209878,Wage inflation — key for persistent inflation channel,2026-05-03T20:30:00.072964+00:00
42533,2024-02-14,US,USD,Growth,ism_manufacturing_pmi,-0.476731,1,2.0000,-0.476731,-0.953462,ISM Manufacturing — leading activity indicator,2026-05-03T20:30:00.072964+00:00
42534,2024-02-14,US,USD,Growth,retail_sales_mom,0.364726,1,2.0000,0.364726,0.729452,Consumer spending — 70% of US GDP,2026-05-03T20:30:00.072964+00:00
42535,2024-02-14,US,USD,Growth,sp_global_services_pmi,2.056484,1,1.0000,2.056484,2.056484,Services sector activity,2026-05-03T20:30:00.072964+00:00
42536,2024-02-14,EU,EUR,Inflation,core_cpi_yoy,-1.336306,1,3.0000,-1.336306,-4.008918,Core HICP — ECB's focus once supply shocks pass,2026-05-03T20:30:00.072964+00:00
42537,2024-02-14,EU,EUR,Inflation,cpi_headline_yoy,0.365148,1,2.0000,0.365148,0.730296,Headline HICP — primary ECB mandate target,2026-05-03T20:30:00.072964+00:00
42538,2024-02-14,EU,EUR,Inflation,consumer_inflation_expectation,-1.176222,1,1.0000,-1.176222,-1.176222,Inflation expectations — key for credibility,2026-05-03T20:30:00.072964+00:00
42539,2024-02-14,EU,EUR,Labor,unemployment_rate,-0.730297,-1,3.0000,0.730297,2.190891,Euro-area unemployment — secondary mandate,2026-05-03T20:30:00.072964+00:00
42540,2024-02-14,EU,EUR,Growth,gdp_qoq,-1.000000,1,2.0000,-1.000000,-2.000000,Euro-area GDP — output gap assessment,2026-05-03T20:30:00.072964+00:00
42541,2024-02-14,EU,EUR,Growth,composite_pmi,-3.230442,1,2.0000,-3.230442,-6.460884,Composite PMI — real-time activity proxy,2026-05-03T20:30:00.072964+00:00
42542,2024-02-14,EU,EUR,Growth,manufacturing_pmi,-0.334187,1,1.0000,-0.334187,-0.334187,Manufacturing PMI — industrial sector pulse,2026-05-03T20:30:00.072964+00:00
42543,2024-02-14,UK,GBP,Inflation,cpi_headline_yoy,-0.835012,1,3.0000,-0.835012,-2.505036,UK CPI — primary 2% target,2026-05-03T20:30:00.072964+00:00
42544,2024-02-14,UK,GBP,Inflation,core_cpi_yoy,-1.024168,1,2.0000,-1.024168,-2.048336,Core CPI — strips volatile food & energy,2026-05-03T20:30:00.072964+00:00
42545,2024-02-14,UK,GBP,Labor,avg_earnings_excl_bonus,-2.014035,1,3.0000,-2.014035,-6.042105,Regular pay growth — BoE's primary wage gauge,2026-05-03T20:30:00.072964+00:00
42546,2024-02-14,UK,GBP,Labor,unemployment_rate,-9.391486,-1,2.0000,9.391486,18.782972,UK unemployment,2026-05-03T20:30:00.072964+00:00
42547,2024-02-14,UK,GBP,Growth,gdp_mom,0.685172,1,2.0000,0.685172,1.370344,Monthly GDP — BoE uses MoM given high-frequency releases,2026-05-03T20:30:00.072964+00:00
42548,2024-02-14,UK,GBP,Growth,services_pmi,2.474874,1,2.0000,2.474874,4.949748,Services PMI — UK is 80% services economy,2026-05-03T20:30:00.072964+00:00
42549,2024-02-14,UK,GBP,Growth,retail_sales_mom,-3.025406,1,1.0000,-3.025406,-3.025406,Retail sales — consumer demand signal,2026-05-03T20:30:00.072964+00:00
42550,2024-02-14,JP,JPY,Inflation,core_cpi_yoy,-3.073093,1,3.0000,-3.073093,-9.219279,Core CPI ex fresh food — BoJ's preferred measure,2026-05-03T20:30:00.072964+00:00
42551,2024-02-14,JP,JPY,Inflation,cpi_ex_food_energy_yoy,-1.937316,1,3.0000,-1.937316,-5.811948,Core-core CPI ex food & energy — BoJ's key watch,2026-05-03T20:30:00.072964+00:00
42552,2024-02-14,JP,JPY,Inflation,cpi_headline_yoy,-2.398581,1,1.0000,-2.398581,-2.398581,Headline CPI,2026-05-03T20:30:00.072964+00:00
42553,2024-02-14,JP,JPY,Labor,unemployment_rate,-2.000000,-1,2.0000,2.000000,4.000000,Japan unemployment,2026-05-03T20:30:00.072964+00:00
42554,2024-02-14,JP,JPY,Growth,gdp_qoq,-0.543269,1,2.0000,-0.543269,-1.086538,GDP QoQ — output gap matters for BoJ normalisation path,2026-05-03T20:30:00.072964+00:00
42555,2024-02-14,JP,JPY,Growth,composite_pmi,2.255704,1,2.0000,2.255704,4.511408,Composite PMI — real-time activity,2026-05-03T20:30:00.072964+00:00
42556,2024-02-14,JP,JPY,Growth,industrial_production_mom,1.532522,1,1.0000,1.532522,1.532522,Industrial production — Japan is export-driven,2026-05-03T20:30:00.072964+00:00
42557,2024-02-14,AU,AUD,Inflation,rba_trimmed_mean_cpi_yoy,-2.948206,1,3.0000,-2.948206,-8.844618,RBA Trimmed Mean — primary underlying inflation measure,2026-05-03T20:30:00.072964+00:00
42558,2024-02-14,AU,AUD,Inflation,monthly_cpi_indicator,-3.316226,1,2.0000,-3.316226,-6.632452,Monthly CPI Indicator — higher frequency inflation read,2026-05-03T20:30:00.072964+00:00
42559,2024-02-14,AU,AUD,Inflation,cpi_headline_yoy,-2.653614,1,1.0000,-2.653614,-2.653614,Headline CPI QoQ,2026-05-03T20:30:00.072964+00:00
42560,2024-02-14,AU,AUD,Labor,unemployment_rate,1.643168,-1,3.0000,-1.643168,-4.929504,Unemployment — dual mandate,2026-05-03T20:30:00.072964+00:00
42561,2024-02-14,AU,AUD,Labor,employment_change,-2.752944,1,2.0000,-2.752944,-5.505888,Employment change — monthly jobs print,2026-05-03T20:30:00.072964+00:00
42562,2024-02-14,AU,AUD,Growth,composite_pmi,2.592815,1,2.0000,2.592815,5.185630,Composite PMI,2026-05-03T20:30:00.072964+00:00
42563,2024-02-14,AU,AUD,Growth,retail_sales_mom,-1.524862,1,2.0000,-1.524862,-3.049724,Retail sales — consumer demand,2026-05-03T20:30:00.072964+00:00
42564,2024-02-14,NZ,NZD,Inflation,cpi_headline_yoy,-2.556542,1,3.0000,-2.556542,-7.669626,NZ CPI YoY — primary RBNZ target,2026-05-03T20:30:00.072964+00:00
42565,2024-02-14,NZ,NZD,Inflation,cpi_headline_qoq,-2.280351,1,2.0000,-2.280351,-4.560702,CPI QoQ — RBNZ uses quarterly data primarily,2026-05-03T20:30:00.072964+00:00
42566,2024-02-14,NZ,NZD,Labor,unemployment_rate,2.010499,-1,3.0000,-2.010499,-6.031497,Unemployment — dual mandate,2026-05-03T20:30:00.072964+00:00
42567,2024-02-14,NZ,NZD,Labor,employment_change_qoq,-0.360704,1,2.0000,-0.360704,-0.721408,Employment change QoQ,2026-05-03T20:30:00.072964+00:00
42568,2024-02-14,NZ,NZD,Labor,labour_cost_index_yoy,-1.133893,1,2.0000,-1.133893,-2.267786,Labour Cost Index — wage inflation proxy,2026-05-03T20:30:00.072964+00:00
42569,2024-02-14,NZ,NZD,Growth,business_confidence,1.147331,1,2.0000,1.147331,2.294662,Business confidence — forward-looking activity signal,2026-05-03T20:30:00.072964+00:00
42570,2024-02-14,NZ,NZD,Growth,balance_of_trade,2.467451,1,1.0000,2.467451,2.467451,Trade balance — NZ is commodity export dependent,2026-05-03T20:30:00.072964+00:00
42571,2024-02-14,CA,CAD,Inflation,cpi_headline_yoy,-0.144254,1,1.0000,-0.144254,-0.144254,Headline CPI,2026-05-03T20:30:00.072964+00:00
42572,2024-02-14,CA,CAD,Labor,unemployment_rate,0.263752,-1,3.0000,-0.263752,-0.791256,Canada unemployment,2026-05-03T20:30:00.072964+00:00
42573,2024-02-14,CA,CAD,Labor,employment_change,0.335119,1,2.0000,0.335119,0.670238,Employment change,2026-05-03T20:30:00.072964+00:00
42574,2024-02-14,CA,CAD,Growth,gdp_mom,2.921187,1,3.0000,2.921187,8.763561,Monthly GDP — Canada has monthly GDP unlike most G10,2026-05-03T20:30:00.072964+00:00
42575,2024-02-14,CA,CAD,Growth,ivey_pmi_sa,1.738637,1,2.0000,1.738637,3.477274,Ivey PMI — BoC-watched activity gauge,2026-05-03T20:30:00.072964+00:00
42576,2024-02-14,CA,CAD,Growth,retail_sales_mom,-1.553797,1,1.0000,-1.553797,-1.553797,Retail sales,2026-05-03T20:30:00.072964+00:00
42577,2024-02-14,CH,CHF,Inflation,cpi_headline_yoy,-2.454288,1,3.0000,-2.454288,-7.362864,Swiss CPI — primary SNB target (0-2% range),2026-05-03T20:30:00.072964+00:00
42578,2024-02-14,CH,CHF,Inflation,producer_import_prices_yoy,-0.695401,1,2.0000,-0.695401,-1.390802,Producer & Import Prices — upstream inflation pipeline,2026-05-03T20:30:00.072964+00:00
42579,2024-02-14,CH,CHF,Labor,unemployment_rate,3.221253,-1,2.0000,-3.221253,-6.442506,Swiss unemployment,2026-05-03T20:30:00.072964+00:00
42580,2024-02-14,CH,CHF,Growth,gdp_qoq,-0.182574,1,2.0000,-0.182574,-0.365148,Swiss GDP,2026-05-03T20:30:00.072964+00:00
42581,2024-02-14,CH,CHF,Growth,retail_sales_yoy,0.000000,1,1.0000,0.000000,0.000000,Retail sales,2026-05-03T20:30:00.072964+00:00
42582,2024-02-15,US,USD,Inflation,core_pce_price_index_yoy,-1.628513,1,3.0000,-1.628513,-4.885539,Fed's primary inflation gauge — targets 2%,2026-05-03T20:30:00.072964+00:00
42583,2024-02-15,US,USD,Inflation,pce_price_index_yoy,-1.955761,1,2.0000,-1.955761,-3.911522,Headline PCE — broader basket,2026-05-03T20:30:00.072964+00:00
42584,2024-02-15,US,USD,Inflation,core_cpi_yoy,-1.147638,1,1.0000,-1.147638,-1.147638,Core CPI — widely cited proxy before PCE release,2026-05-03T20:30:00.072964+00:00
42585,2024-02-15,US,USD,Labor,unemployment_rate,0.192897,-1,3.0000,-0.192897,-0.578691,Primary labor market gauge — dual mandate,2026-05-03T20:30:00.072964+00:00
42586,2024-02-15,US,USD,Labor,nfp,-0.811853,1,3.0000,-0.811853,-2.435559,Non-Farm Payrolls — headline jobs print,2026-05-03T20:30:00.072964+00:00
42587,2024-02-15,US,USD,Labor,avg_hourly_earnings_yoy,-2.104939,1,2.0000,-2.104939,-4.209878,Wage inflation — key for persistent inflation channel,2026-05-03T20:30:00.072964+00:00
42588,2024-02-15,US,USD,Growth,ism_manufacturing_pmi,-0.476731,1,2.0000,-0.476731,-0.953462,ISM Manufacturing — leading activity indicator,2026-05-03T20:30:00.072964+00:00
42589,2024-02-15,US,USD,Growth,retail_sales_mom,0.364726,1,2.0000,0.364726,0.729452,Consumer spending — 70% of US GDP,2026-05-03T20:30:00.072964+00:00
42590,2024-02-15,US,USD,Growth,sp_global_services_pmi,2.056484,1,1.0000,2.056484,2.056484,Services sector activity,2026-05-03T20:30:00.072964+00:00
42591,2024-02-15,EU,EUR,Inflation,core_cpi_yoy,-1.336306,1,3.0000,-1.336306,-4.008918,Core HICP — ECB's focus once supply shocks pass,2026-05-03T20:30:00.072964+00:00
42592,2024-02-15,EU,EUR,Inflation,cpi_headline_yoy,0.365148,1,2.0000,0.365148,0.730296,Headline HICP — primary ECB mandate target,2026-05-03T20:30:00.072964+00:00
42593,2024-02-15,EU,EUR,Inflation,consumer_inflation_expectation,-1.176222,1,1.0000,-1.176222,-1.176222,Inflation expectations — key for credibility,2026-05-03T20:30:00.072964+00:00
42594,2024-02-15,EU,EUR,Labor,unemployment_rate,-0.730297,-1,3.0000,0.730297,2.190891,Euro-area unemployment — secondary mandate,2026-05-03T20:30:00.072964+00:00
42595,2024-02-15,EU,EUR,Growth,gdp_qoq,-1.000000,1,2.0000,-1.000000,-2.000000,Euro-area GDP — output gap assessment,2026-05-03T20:30:00.072964+00:00
42596,2024-02-15,EU,EUR,Growth,composite_pmi,-3.230442,1,2.0000,-3.230442,-6.460884,Composite PMI — real-time activity proxy,2026-05-03T20:30:00.072964+00:00
42597,2024-02-15,EU,EUR,Growth,manufacturing_pmi,-0.334187,1,1.0000,-0.334187,-0.334187,Manufacturing PMI — industrial sector pulse,2026-05-03T20:30:00.072964+00:00
42598,2024-02-15,UK,GBP,Inflation,cpi_headline_yoy,-0.835012,1,3.0000,-0.835012,-2.505036,UK CPI — primary 2% target,2026-05-03T20:30:00.072964+00:00
42599,2024-02-15,UK,GBP,Inflation,core_cpi_yoy,-1.024168,1,2.0000,-1.024168,-2.048336,Core CPI — strips volatile food & energy,2026-05-03T20:30:00.072964+00:00
42600,2024-02-15,UK,GBP,Labor,avg_earnings_excl_bonus,-2.014035,1,3.0000,-2.014035,-6.042105,Regular pay growth — BoE's primary wage gauge,2026-05-03T20:30:00.072964+00:00
42601,2024-02-15,UK,GBP,Labor,unemployment_rate,-9.391486,-1,2.0000,9.391486,18.782972,UK unemployment,2026-05-03T20:30:00.072964+00:00
42602,2024-02-15,UK,GBP,Growth,gdp_mom,-0.224485,1,2.0000,-0.224485,-0.448970,Monthly GDP — BoE uses MoM given high-frequency releases,2026-05-03T20:30:00.072964+00:00
42603,2024-02-15,UK,GBP,Growth,services_pmi,2.474874,1,2.0000,2.474874,4.949748,Services PMI — UK is 80% services economy,2026-05-03T20:30:00.072964+00:00
42604,2024-02-15,UK,GBP,Growth,retail_sales_mom,-3.025406,1,1.0000,-3.025406,-3.025406,Retail sales — consumer demand signal,2026-05-03T20:30:00.072964+00:00
42605,2024-02-15,JP,JPY,Inflation,core_cpi_yoy,-3.073093,1,3.0000,-3.073093,-9.219279,Core CPI ex fresh food — BoJ's preferred measure,2026-05-03T20:30:00.072964+00:00
42606,2024-02-15,JP,JPY,Inflation,cpi_ex_food_energy_yoy,-1.937316,1,3.0000,-1.937316,-5.811948,Core-core CPI ex food & energy — BoJ's key watch,2026-05-03T20:30:00.072964+00:00
42607,2024-02-15,JP,JPY,Inflation,cpi_headline_yoy,-2.398581,1,1.0000,-2.398581,-2.398581,Headline CPI,2026-05-03T20:30:00.072964+00:00
42608,2024-02-15,JP,JPY,Labor,unemployment_rate,-2.000000,-1,2.0000,2.000000,4.000000,Japan unemployment,2026-05-03T20:30:00.072964+00:00
42609,2024-02-15,JP,JPY,Growth,gdp_qoq,-0.543269,1,2.0000,-0.543269,-1.086538,GDP QoQ — output gap matters for BoJ normalisation path,2026-05-03T20:30:00.072964+00:00
42610,2024-02-15,JP,JPY,Growth,composite_pmi,2.255704,1,2.0000,2.255704,4.511408,Composite PMI — real-time activity,2026-05-03T20:30:00.072964+00:00
42611,2024-02-15,JP,JPY,Growth,industrial_production_mom,0.737851,1,1.0000,0.737851,0.737851,Industrial production — Japan is export-driven,2026-05-03T20:30:00.072964+00:00
42612,2024-02-15,AU,AUD,Inflation,rba_trimmed_mean_cpi_yoy,-2.948206,1,3.0000,-2.948206,-8.844618,RBA Trimmed Mean — primary underlying inflation measure,2026-05-03T20:30:00.072964+00:00
42613,2024-02-15,AU,AUD,Inflation,monthly_cpi_indicator,-3.316226,1,2.0000,-3.316226,-6.632452,Monthly CPI Indicator — higher frequency inflation read,2026-05-03T20:30:00.072964+00:00
42614,2024-02-15,AU,AUD,Inflation,cpi_headline_yoy,-2.653614,1,1.0000,-2.653614,-2.653614,Headline CPI QoQ,2026-05-03T20:30:00.072964+00:00
42615,2024-02-15,AU,AUD,Labor,unemployment_rate,2.534210,-1,3.0000,-2.534210,-7.602630,Unemployment — dual mandate,2026-05-03T20:30:00.072964+00:00
42616,2024-02-15,AU,AUD,Labor,employment_change,-0.435023,1,2.0000,-0.435023,-0.870046,Employment change — monthly jobs print,2026-05-03T20:30:00.072964+00:00
42617,2024-02-15,AU,AUD,Growth,composite_pmi,2.592815,1,2.0000,2.592815,5.185630,Composite PMI,2026-05-03T20:30:00.072964+00:00
42618,2024-02-15,AU,AUD,Growth,retail_sales_mom,-1.524862,1,2.0000,-1.524862,-3.049724,Retail sales — consumer demand,2026-05-03T20:30:00.072964+00:00
42619,2024-02-15,NZ,NZD,Inflation,cpi_headline_yoy,-2.556542,1,3.0000,-2.556542,-7.669626,NZ CPI YoY — primary RBNZ target,2026-05-03T20:30:00.072964+00:00
42620,2024-02-15,NZ,NZD,Inflation,cpi_headline_qoq,-2.280351,1,2.0000,-2.280351,-4.560702,CPI QoQ — RBNZ uses quarterly data primarily,2026-05-03T20:30:00.072964+00:00
42621,2024-02-15,NZ,NZD,Labor,unemployment_rate,2.010499,-1,3.0000,-2.010499,-6.031497,Unemployment — dual mandate,2026-05-03T20:30:00.072964+00:00
42622,2024-02-15,NZ,NZD,Labor,employment_change_qoq,-0.360704,1,2.0000,-0.360704,-0.721408,Employment change QoQ,2026-05-03T20:30:00.072964+00:00
42623,2024-02-15,NZ,NZD,Labor,labour_cost_index_yoy,-1.133893,1,2.0000,-1.133893,-2.267786,Labour Cost Index — wage inflation proxy,2026-05-03T20:30:00.072964+00:00
42624,2024-02-15,NZ,NZD,Growth,business_confidence,1.147331,1,2.0000,1.147331,2.294662,Business confidence — forward-looking activity signal,2026-05-03T20:30:00.072964+00:00
42625,2024-02-15,NZ,NZD,Growth,balance_of_trade,2.467451,1,1.0000,2.467451,2.467451,Trade balance — NZ is commodity export dependent,2026-05-03T20:30:00.072964+00:00
42626,2024-02-15,CA,CAD,Inflation,cpi_headline_yoy,-0.144254,1,1.0000,-0.144254,-0.144254,Headline CPI,2026-05-03T20:30:00.072964+00:00
42627,2024-02-15,CA,CAD,Labor,unemployment_rate,0.263752,-1,3.0000,-0.263752,-0.791256,Canada unemployment,2026-05-03T20:30:00.072964+00:00
42628,2024-02-15,CA,CAD,Labor,employment_change,0.335119,1,2.0000,0.335119,0.670238,Employment change,2026-05-03T20:30:00.072964+00:00
42629,2024-02-15,CA,CAD,Growth,gdp_mom,2.921187,1,3.0000,2.921187,8.763561,Monthly GDP — Canada has monthly GDP unlike most G10,2026-05-03T20:30:00.072964+00:00
42630,2024-02-15,CA,CAD,Growth,ivey_pmi_sa,1.738637,1,2.0000,1.738637,3.477274,Ivey PMI — BoC-watched activity gauge,2026-05-03T20:30:00.072964+00:00
42631,2024-02-15,CA,CAD,Growth,retail_sales_mom,-1.553797,1,1.0000,-1.553797,-1.553797,Retail sales,2026-05-03T20:30:00.072964+00:00
42632,2024-02-15,CH,CHF,Inflation,cpi_headline_yoy,-2.454288,1,3.0000,-2.454288,-7.362864,Swiss CPI — primary SNB target (0-2% range),2026-05-03T20:30:00.072964+00:00
42633,2024-02-15,CH,CHF,Inflation,producer_import_prices_yoy,-6.654403,1,2.0000,-6.654403,-13.308806,Producer & Import Prices — upstream inflation pipeline,2026-05-03T20:30:00.072964+00:00
42634,2024-02-15,CH,CHF,Labor,unemployment_rate,3.221253,-1,2.0000,-3.221253,-6.442506,Swiss unemployment,2026-05-03T20:30:00.072964+00:00
42635,2024-02-15,CH,CHF,Growth,gdp_qoq,-0.182574,1,2.0000,-0.182574,-0.365148,Swiss GDP,2026-05-03T20:30:00.072964+00:00
42636,2024-02-15,CH,CHF,Growth,retail_sales_yoy,0.000000,1,1.0000,0.000000,0.000000,Retail sales,2026-05-03T20:30:00.072964+00:00
42637,2024-02-16,US,USD,Inflation,core_pce_price_index_yoy,-1.628513,1,3.0000,-1.628513,-4.885539,Fed's primary inflation gauge — targets 2%,2026-05-03T20:30:00.072964+00:00
42638,2024-02-16,US,USD,Inflation,pce_price_index_yoy,-1.955761,1,2.0000,-1.955761,-3.911522,Headline PCE — broader basket,2026-05-03T20:30:00.072964+00:00
42639,2024-02-16,US,USD,Inflation,core_cpi_yoy,-1.147638,1,1.0000,-1.147638,-1.147638,Core CPI — widely cited proxy before PCE release,2026-05-03T20:30:00.072964+00:00
42640,2024-02-16,US,USD,Labor,unemployment_rate,0.192897,-1,3.0000,-0.192897,-0.578691,Primary labor market gauge — dual mandate,2026-05-03T20:30:00.072964+00:00
42641,2024-02-16,US,USD,Labor,nfp,-0.811853,1,3.0000,-0.811853,-2.435559,Non-Farm Payrolls — headline jobs print,2026-05-03T20:30:00.072964+00:00
42642,2024-02-16,US,USD,Labor,avg_hourly_earnings_yoy,-2.104939,1,2.0000,-2.104939,-4.209878,Wage inflation — key for persistent inflation channel,2026-05-03T20:30:00.072964+00:00
42643,2024-02-16,US,USD,Growth,ism_manufacturing_pmi,-0.476731,1,2.0000,-0.476731,-0.953462,ISM Manufacturing — leading activity indicator,2026-05-03T20:30:00.072964+00:00
42644,2024-02-16,US,USD,Growth,retail_sales_mom,0.364726,1,2.0000,0.364726,0.729452,Consumer spending — 70% of US GDP,2026-05-03T20:30:00.072964+00:00
42645,2024-02-16,US,USD,Growth,sp_global_services_pmi,2.056484,1,1.0000,2.056484,2.056484,Services sector activity,2026-05-03T20:30:00.072964+00:00
42646,2024-02-16,EU,EUR,Inflation,core_cpi_yoy,-1.336306,1,3.0000,-1.336306,-4.008918,Core HICP — ECB's focus once supply shocks pass,2026-05-03T20:30:00.072964+00:00
42647,2024-02-16,EU,EUR,Inflation,cpi_headline_yoy,0.365148,1,2.0000,0.365148,0.730296,Headline HICP — primary ECB mandate target,2026-05-03T20:30:00.072964+00:00
42648,2024-02-16,EU,EUR,Inflation,consumer_inflation_expectation,-1.176222,1,1.0000,-1.176222,-1.176222,Inflation expectations — key for credibility,2026-05-03T20:30:00.072964+00:00
42649,2024-02-16,EU,EUR,Labor,unemployment_rate,-0.730297,-1,3.0000,0.730297,2.190891,Euro-area unemployment — secondary mandate,2026-05-03T20:30:00.072964+00:00
42650,2024-02-16,EU,EUR,Growth,gdp_qoq,-1.000000,1,2.0000,-1.000000,-2.000000,Euro-area GDP — output gap assessment,2026-05-03T20:30:00.072964+00:00
42651,2024-02-16,EU,EUR,Growth,composite_pmi,-3.230442,1,2.0000,-3.230442,-6.460884,Composite PMI — real-time activity proxy,2026-05-03T20:30:00.072964+00:00
42652,2024-02-16,EU,EUR,Growth,manufacturing_pmi,-0.334187,1,1.0000,-0.334187,-0.334187,Manufacturing PMI — industrial sector pulse,2026-05-03T20:30:00.072964+00:00
42653,2024-02-16,UK,GBP,Inflation,cpi_headline_yoy,-0.835012,1,3.0000,-0.835012,-2.505036,UK CPI — primary 2% target,2026-05-03T20:30:00.072964+00:00
42654,2024-02-16,UK,GBP,Inflation,core_cpi_yoy,-1.024168,1,2.0000,-1.024168,-2.048336,Core CPI — strips volatile food & energy,2026-05-03T20:30:00.072964+00:00
42655,2024-02-16,UK,GBP,Labor,avg_earnings_excl_bonus,-2.014035,1,3.0000,-2.014035,-6.042105,Regular pay growth — BoE's primary wage gauge,2026-05-03T20:30:00.072964+00:00
42656,2024-02-16,UK,GBP,Labor,unemployment_rate,-9.391486,-1,2.0000,9.391486,18.782972,UK unemployment,2026-05-03T20:30:00.072964+00:00
42657,2024-02-16,UK,GBP,Growth,gdp_mom,-0.224485,1,2.0000,-0.224485,-0.448970,Monthly GDP — BoE uses MoM given high-frequency releases,2026-05-03T20:30:00.072964+00:00
42658,2024-02-16,UK,GBP,Growth,services_pmi,2.474874,1,2.0000,2.474874,4.949748,Services PMI — UK is 80% services economy,2026-05-03T20:30:00.072964+00:00
42659,2024-02-16,UK,GBP,Growth,retail_sales_mom,2.320459,1,1.0000,2.320459,2.320459,Retail sales — consumer demand signal,2026-05-03T20:30:00.072964+00:00
42660,2024-02-16,JP,JPY,Inflation,core_cpi_yoy,-3.073093,1,3.0000,-3.073093,-9.219279,Core CPI ex fresh food — BoJ's preferred measure,2026-05-03T20:30:00.072964+00:00
42661,2024-02-16,JP,JPY,Inflation,cpi_ex_food_energy_yoy,-1.937316,1,3.0000,-1.937316,-5.811948,Core-core CPI ex food & energy — BoJ's key watch,2026-05-03T20:30:00.072964+00:00
